SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Preload,0.000,4.678,-0.001,0.119,1.5151550582348436,-0.00021376656690893546
70Compression,1-Compress,0.010,4.677,-0,0.119,1.5151550582348436,-0.0
70Compression,1-Compress,1.010,4.622,0.055,0.135,1.7188733853924698,0.01175716117999145
70Compression,1-Compress,2.010,4.567,0.11,0.152,1.935324107997447,0.0235143223599829
70Compression,1-Compress,3.010,4.513,0.164,0.201,2.559211484917677,0.035057716973065416
70Compression,1-Compress,4.010,4.458,0.219,0.217,2.762929812075303,0.04681487815305686
70Compression,1-Compress,5.010,4.405,0.272,0.234,2.979380534680281,0.05814450619923044
70Compression,1-Compress,6.010,4.35,0.327,0.283,3.6032679116005104,0.06990166737922189
70Compression,1-Compress,7.010,4.295,0.382,0.299,3.806986238758136,0.08165882855921335
70Compression,1-Compress,8.010,4.241,0.436,0.316,4.023436961363114,0.09320222317229586
70Compression,1-Compress,9.010,4.186,0.491,0.348,4.430873615678366,0.1049593843522873
70Compression,1-Compress,10.010,4.131,0.546,0.381,4.8510426654409695,0.11671654553227877
70Compression,1-Compress,11.010,4.077,0.6,0.397,5.054760992598596,0.12825994014536127
70Compression,1-Compress,12.010,4.022,0.655,0.414,5.271211715203573,0.14001710132535272
70Compression,1-Compress,13.010,3.967,0.71,0.479,6.0988174192814295,0.15177426250534415
70Compression,1-Compress,14.010,3.913,0.764,0.496,6.315268141886407,0.1633176571184267
70Compression,1-Compress,15.010,3.858,0.819,0.528,6.7227047962016595,0.17507481829841812
70Compression,1-Compress,16.010,3.803,0.874,0.594,7.563042895726865,0.18683197947840957
70Compression,1-Compress,17.010,3.748,0.929,0.627,7.9832119454894706,0.19858914065840103
70Compression,1-Compress,18.010,3.694,0.983,0.659,8.390648599804722,0.21013253527148354
70Compression,1-Compress,19.010,3.639,1.038,0.709,9.027268372172303,0.221889696451475
70Compression,1-Compress,20.010,3.586,1.091,0.758,9.651155749092533,0.23321932449764857
70Compression,1-Compress,21.010,3.531,1.146,0.774,9.854874076250159,0.24497648567764
70Compression,1-Compress,22.010,3.477,1.2,0.840,10.695212175775366,0.25651988029072254
70Compression,1-Compress,23.010,3.422,1.255,0.905,11.522817879853223,0.26827704147071396
70Compression,1-Compress,24.010,3.367,1.31,0.954,12.146705256773453,0.28003420265070544
70Compression,1-Compress,25.010,3.313,1.364,1.020,12.98704335629866,0.29157759726378796
70Compression,1-Compress,26.010,3.258,1.419,1.085,13.814649060376514,0.3033347584437794
70Compression,1-Compress,27.010,3.203,1.474,1.151,14.654987159901724,0.31509191962377087
70Compression,1-Compress,28.010,3.148,1.529,1.200,15.27887453682195,0.3268490808037623
70Compression,1-Compress,29.010,3.094,1.583,1.282,16.322930963504785,0.3383924754168448
70Compression,1-Compress,30.010,3.039,1.638,1.364,17.366987390187617,0.35014963659683623
70Compression,1-Compress,31.010,2.984,1.693,1.429,18.194593094265475,0.3619067977768277
70Compression,1-Compress,32.010,2.93,1.747,1.527,19.44236784810593,0.37345019238991023
70Compression,1-Compress,33.010,2.875,1.802,1.642,20.90659332455137,0.38520735356990166
70Compression,1-Compress,34.010,2.82,1.857,1.740,22.154368078391833,0.39696451474989314
70Compression,1-Compress,35.010,2.766,1.911,1.822,23.198424505074666,0.40850790936297565
70Compression,1-Compress,36.010,2.713,1.964,1.953,24.86636830867773,0.4198375374091492
70Compression,1-Compress,37.010,2.658,2.019,2.101,26.75076283488577,0.4315946985891407
70Compression,1-Compress,38.010,2.603,2.074,2.215,28.20225591588385,0.4433518597691321
70Compression,1-Compress,39.010,2.548,2.129,2.379,30.29036876924952,0.4551090209491236
70Compression,1-Compress,40.010,2.494,2.183,2.543,32.37848162261519,0.46665241556220605
70Compression,1-Compress,41.010,2.439,2.238,2.707,34.466594475980855,0.47840957674219753
70Compression,1-Compress,42.010,2.384,2.293,2.903,36.962143983661775,0.490166737922189
70Compression,1-Compress,43.010,2.33,2.347,3.149,40.094313263710276,0.5017101325352715
70Compression,1-Compress,44.010,2.275,2.402,3.362,42.80631349399617,0.513467293715263
70Compression,1-Compress,45.010,2.22,2.457,3.591,45.7220320514397,0.5252244548952544
70Compression,1-Compress,46.010,2.166,2.511,3.869,49.261637985803446,0.5367678495083369
70Compression,1-Compress,47.010,2.111,2.566,4.148,52.813976315614546,0.5485250106883283
70Compression,1-Compress,48.010,2.056,2.621,4.459,56.773751299740894,0.5602821718683199
70Compression,1-Compress,49.010,2.002,2.675,4.836,61.57386438339247,0.5718255664814023
70Compression,1-Compress,50.010,1.947,2.73,5.229,66.57769579420166,0.5835827276613937
70Compression,1-Compress,51.010,1.894,2.783,5.622,71.58152720501084,0.5949123557075673
70Compression,1-Compress,52.010,1.839,2.838,6.047,76.99279527013528,0.6066695168875588
70Compression,1-Compress,53.010,1.784,2.893,6.621,84.30119025691512,0.6184266780675503
70Compression,1-Compress,54.010,1.73,2.947,7.161,91.176683798485,0.6299700726806328
70Compression,1-Compress,55.010,1.675,3.002,7.783,99.09623376673773,0.6417272338606241
70Compression,1-Compress,56.010,1.62,3.057,8.488,108.07257255712061,0.6534843950406156
70Compression,1-Compress,57.010,1.566,3.111,9.192,117.03617895205616,0.6650277896536982
70Compression,1-Compress,58.010,1.511,3.166,9.961,126.82739105106955,0.6767849508336896
