SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,3.988,-0,0.022,0.28011269984173576,-0.0
70Compression,1-Compress,1.000,3.942,0.046,0.039,0.4965634224467135,0.011534603811434303
70Compression,1-Compress,2.000,3.895,0.093,0.039,0.4965634224467135,0.023319959879638915
70Compression,1-Compress,3.000,3.848,0.14,0.006,0.07639437268410976,0.03510531594784353
70Compression,1-Compress,4.000,3.802,0.186,0.022,0.28011269984173576,0.04663991975927783
70Compression,1-Compress,5.000,3.756,0.232,0.039,0.4965634224467135,0.058174523570712136
70Compression,1-Compress,6.000,3.709,0.279,0.022,0.28011269984173576,0.06995987963891676
70Compression,1-Compress,7.000,3.663,0.325,0.022,0.28011269984173576,0.08149448345035105
70Compression,1-Compress,8.000,3.616,0.372,0.055,0.7002817496043395,0.09327983951855566
70Compression,1-Compress,9.000,3.569,0.419,0.039,0.4965634224467135,0.10506519558676028
70Compression,1-Compress,10.000,3.523,0.465,0.022,0.28011269984173576,0.11659979939819459
70Compression,1-Compress,11.000,3.477,0.511,0.055,0.7002817496043395,0.12813440320962888
70Compression,1-Compress,12.000,3.43,0.558,0.055,0.7002817496043395,0.1399197592778335
70Compression,1-Compress,13.000,3.383,0.605,0.022,0.28011269984173576,0.15170511534603812
70Compression,1-Compress,14.000,3.336,0.652,0.022,0.28011269984173576,0.16349047141424272
70Compression,1-Compress,15.000,3.291,0.697,0.055,0.7002817496043395,0.17477432296890671
70Compression,1-Compress,16.000,3.244,0.744,0.039,0.4965634224467135,0.18655967903711132
70Compression,1-Compress,17.000,3.197,0.791,0.039,0.4965634224467135,0.19834503510531595
70Compression,1-Compress,18.000,3.15,0.838,0.071,0.9040000767619655,0.21013039117352056
70Compression,1-Compress,19.000,3.105,0.883,0.055,0.7002817496043395,0.22141424272818455
70Compression,1-Compress,20.000,3.058,0.93,0.039,0.4965634224467135,0.23319959879638918
70Compression,1-Compress,21.000,3.011,0.977,0.071,0.9040000767619655,0.2449849548645938
70Compression,1-Compress,22.000,2.964,1.024,0.071,0.9040000767619655,0.2567703109327984
70Compression,1-Compress,23.000,2.917,1.071,0.055,0.7002817496043395,0.268555667001003
70Compression,1-Compress,24.000,2.872,1.116,0.055,0.7002817496043395,0.279839518555667
70Compression,1-Compress,25.000,2.825,1.163,0.071,0.9040000767619655,0.2916248746238716
70Compression,1-Compress,26.000,2.778,1.21,0.071,0.9040000767619655,0.30341023069207623
70Compression,1-Compress,27.000,2.731,1.257,0.071,0.9040000767619655,0.3151955867602808
70Compression,1-Compress,28.000,2.684,1.304,0.088,1.120450799366943,0.32698094282848544
70Compression,1-Compress,29.000,2.639,1.349,0.104,1.324169126524569,0.33826479438314944
70Compression,1-Compress,30.000,2.592,1.396,0.088,1.120450799366943,0.350050150451354
70Compression,1-Compress,31.000,2.545,1.443,0.121,1.5406198491295469,0.3618355065195587
70Compression,1-Compress,32.000,2.498,1.49,0.121,1.5406198491295469,0.3736208625877633
70Compression,1-Compress,33.000,2.453,1.535,0.088,1.120450799366943,0.3849047141424273
70Compression,1-Compress,34.000,2.406,1.582,0.104,1.324169126524569,0.3966900702106319
70Compression,1-Compress,35.000,2.359,1.629,0.121,1.5406198491295469,0.4084754262788365
70Compression,1-Compress,36.000,2.313,1.675,0.104,1.324169126524569,0.4200100300902708
70Compression,1-Compress,37.000,2.266,1.722,0.121,1.5406198491295469,0.4317953861584754
70Compression,1-Compress,38.000,2.22,1.768,0.137,1.744338176287173,0.44332998996990974
70Compression,1-Compress,39.000,2.173,1.815,0.137,1.744338176287173,0.4551153460381143
70Compression,1-Compress,40.000,2.127,1.861,0.137,1.744338176287173,0.46664994984954866
70Compression,1-Compress,41.000,2.08,1.908,0.186,2.3682255532074024,0.47843530591775324
70Compression,1-Compress,42.000,2.034,1.954,0.186,2.3682255532074024,0.4899699097291876
70Compression,1-Compress,43.000,1.988,2,0.170,2.1645072260497766,0.5015045135406219
70Compression,1-Compress,44.000,1.941,2.047,0.186,2.3682255532074024,0.5132898696088265
70Compression,1-Compress,45.000,1.894,2.094,0.235,2.992112930127632,0.525075225677031
70Compression,1-Compress,46.000,1.847,2.141,0.219,2.7883946029700066,0.5368605817452358
70Compression,1-Compress,47.000,1.802,2.186,0.235,2.992112930127632,0.5481444332998997
70Compression,1-Compress,48.000,1.755,2.233,0.268,3.412281979890236,0.5599297893681043
70Compression,1-Compress,49.000,1.708,2.28,0.284,3.616000307047862,0.5717151454363089
70Compression,1-Compress,50.000,1.661,2.327,0.284,3.616000307047862,0.5835005015045135
70Compression,1-Compress,51.000,1.614,2.374,0.317,4.036169356810466,0.5952858575727182
70Compression,1-Compress,52.000,1.569,2.419,0.350,4.456338406573069,0.6065697091273822
70Compression,1-Compress,53.000,1.522,2.466,0.350,4.456338406573069,0.6183550651955868
70Compression,1-Compress,54.000,1.475,2.513,0.383,4.8765074563356725,0.6301404212637913
70Compression,1-Compress,55.000,1.428,2.56,0.448,5.704113160413529,0.641925777331996
70Compression,1-Compress,56.000,1.383,2.605,0.448,5.704113160413529,0.65320962888666
70Compression,1-Compress,57.000,1.336,2.652,0.497,6.328000537333758,0.6649949849548646
70Compression,1-Compress,58.000,1.289,2.699,0.546,6.951887914253989,0.6767803410230692
70Compression,1-Compress,59.000,1.242,2.746,0.579,7.372056964016592,0.6885656970912738
up 250mm in 30s,1-Compress,60.000,1.197,-0,0.628,7.995944340936822,-0.0
up 250mm in 30s,1-Compress,61.000,9.45,-8.253,0.039,0.4965634224467135,-2.069458375125376
up 250mm in 30s,1-Compress,62.000,17.805,-16.608,0.039,0.4965634224467135,-4.164493480441324
up 250mm in 30s,1-Compress,63.000,26.161,-24.964,0.022,0.28011269984173576,-6.259779338014042
up 250mm in 30s,1-Compress,64.000,34.517,-33.32,0.022,0.28011269984173576,-8.35506519558676
up 250mm in 30s,1-Compress,65.000,42.872,-41.675,0.039,0.4965634224467135,-10.450100300902708
up 250mm in 30s,1-Compress,66.000,51.228,-50.031,0.006,0.07639437268410976,-12.545386158475425
up 250mm in 30s,1-Compress,67.000,59.583,-58.386,0.039,0.4965634224467135,-14.640421263791374
up 250mm in 30s,1-Compress,68.000,67.939,-66.742,0.039,0.4965634224467135,-16.735707121364094
up 250mm in 30s,1-Compress,69.000,76.295,-75.098,0.039,0.4965634224467135,-18.83099297893681
up 250mm in 30s,1-Compress,70.000,84.65,-83.453,0.006,0.07639437268410976,-20.92602808425276
up 250mm in 30s,1-Compress,71.000,93.006,-91.809,0.022,0.28011269984173576,-23.021313941825476
up 250mm in 30s,1-Compress,72.000,101.361,-100.164,0.039,0.4965634224467135,-25.116349047141426
up 250mm in 30s,1-Compress,73.000,109.717,-108.52,0.006,0.07639437268410976,-27.211634904714142
up 250mm in 30s,1-Compress,74.000,118.073,-116.876,0.022,0.28011269984173576,-29.30692076228686
up 250mm in 30s,1-Compress,75.000,126.428,-125.231,0.039,0.4965634224467135,-31.40195586760281
up 250mm in 30s,1-Compress,76.000,134.784,-133.587,0.039,0.4965634224467135,-33.49724172517553
up 250mm in 30s,1-Compress,77.000,143.139,-141.942,0.022,0.28011269984173576,-35.59227683049148
up 250mm in 30s,1-Compress,78.000,151.495,-150.298,0.039,0.4965634224467135,-37.68756268806419
up 250mm in 30s,1-Compress,79.000,159.85,-158.653,0.039,0.4965634224467135,-39.78259779338014
up 250mm in 30s,1-Compress,80.000,168.206,-167.009,0.006,0.07639437268410976,-41.87788365095285
up 250mm in 30s,1-Compress,81.000,176.563,-175.366,0.006,0.07639437268410976,-43.97342026078235
up 250mm in 30s,1-Compress,82.000,184.917,-183.72,0.055,0.7002817496043395,-46.06820461384152
up 250mm in 30s,1-Compress,83.000,193.273,-192.076,0.006,0.07639437268410976,-48.16349047141424
up 250mm in 30s,1-Compress,84.000,201.628,-200.431,0.022,0.28011269984173576,-50.25852557673019
up 250mm in 30s,1-Compress,85.000,209.984,-208.787,0.039,0.4965634224467135,-52.35381143430291
up 250mm in 30s,1-Compress,86.000,218.341,-217.144,0.039,0.4965634224467135,-54.4493480441324
up 250mm in 30s,1-Compress,87.000,226.695,-225.498,0.022,0.28011269984173576,-56.544132397191575
up 250mm in 30s,1-Compress,88.000,235.052,-233.855,0.039,0.4965634224467135,-58.63966900702106
up 250mm in 30s,1-Compress,89.000,243.406,-242.209,0.039,0.4965634224467135,-60.734453360080245
up 250mm in 30s,1-Recover,90.000,251.195,-249.998,0.022,0.28011269984173576,-62.68756268806419
