SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,4.563,-0,0.086,1.0949860084722398,-0.0
70Compression,1-Compress,1.000,4.509,0.054,0.086,1.0949860084722398,0.011834319526627219
70Compression,1-Compress,2.000,4.456,0.107,0.119,1.5151550582348436,0.023449484987946526
70Compression,1-Compress,3.000,4.403,0.16,0.135,1.7188733853924698,0.035064650449265836
70Compression,1-Compress,4.000,4.35,0.213,0.119,1.5151550582348436,0.04667981591058514
70Compression,1-Compress,5.000,4.297,0.266,0.135,1.7188733853924698,0.058294981371904454
70Compression,1-Compress,6.000,4.244,0.319,0.168,2.139042435155073,0.06991014683322376
70Compression,1-Compress,7.000,4.191,0.372,0.152,1.935324107997447,0.08152531229454307
70Compression,1-Compress,8.000,4.138,0.425,0.185,2.355493157760051,0.09314047775586237
70Compression,1-Compress,9.000,4.084,0.479,0.217,2.762929812075303,0.1049747972824896
70Compression,1-Compress,10.000,4.03,0.533,0.234,2.979380534680281,0.11680911680911682
70Compression,1-Compress,11.000,3.977,0.586,0.217,2.762929812075303,0.12842428227043612
70Compression,1-Compress,12.000,3.923,0.64,0.266,3.386817188995533,0.14025860179706334
70Compression,1-Compress,13.000,3.87,0.693,0.283,3.6032679116005104,0.15187376725838264
70Compression,1-Compress,14.000,3.817,0.746,0.283,3.6032679116005104,0.16348893271970197
70Compression,1-Compress,15.000,3.764,0.799,0.299,3.806986238758136,0.17510409818102127
70Compression,1-Compress,16.000,3.711,0.852,0.332,4.22715528852074,0.18671926364234057
70Compression,1-Compress,17.000,3.658,0.905,0.348,4.430873615678366,0.1983344291036599
70Compression,1-Compress,18.000,3.605,0.958,0.365,4.647324338283344,0.2099495945649792
70Compression,1-Compress,19.000,3.552,1.011,0.397,5.054760992598596,0.2215647600262985
70Compression,1-Compress,20.000,3.498,1.065,0.430,5.474930042361199,0.23339907955292571
70Compression,1-Compress,21.000,3.445,1.118,0.430,5.474930042361199,0.24501424501424504
70Compression,1-Compress,22.000,3.391,1.172,0.479,6.0988174192814295,0.25684856454087224
70Compression,1-Compress,23.000,3.338,1.225,0.512,6.518986469044033,0.2684637300021916
70Compression,1-Compress,24.000,3.284,1.279,0.512,6.518986469044033,0.28029804952881876
70Compression,1-Compress,25.000,3.231,1.332,0.561,7.142873845964263,0.2919132149901381
70Compression,1-Compress,26.000,3.178,1.385,0.610,7.766761222884492,0.3035283804514574
70Compression,1-Compress,27.000,3.125,1.438,0.627,7.9832119454894706,0.3151435459127767
70Compression,1-Compress,28.000,3.072,1.491,0.676,8.607099322409699,0.326758711374096
70Compression,1-Compress,29.000,3.019,1.544,0.725,9.230986699329929,0.3383738768354153
70Compression,1-Compress,30.000,2.966,1.597,0.758,9.651155749092533,0.3499890422967346
70Compression,1-Compress,31.000,2.913,1.65,0.791,10.071324798855137,0.3616042077580539
70Compression,1-Compress,32.000,2.859,1.704,0.856,10.898930502932991,0.37343852728468113
70Compression,1-Compress,33.000,2.806,1.757,0.938,11.942986929615824,0.38505369274600043
70Compression,1-Compress,34.000,2.752,1.811,0.987,12.566874306536056,0.39688801227262765
70Compression,1-Compress,35.000,2.698,1.865,1.053,13.407212406061262,0.4087223317992549
70Compression,1-Compress,36.000,2.645,1.918,1.134,14.438536437296744,0.4203374972605742
70Compression,1-Compress,37.000,2.592,1.971,1.184,15.075156209664325,0.43195266272189353
70Compression,1-Compress,38.000,2.539,2.024,1.282,16.322930963504785,0.44356782818321283
70Compression,1-Compress,39.000,2.486,2.077,1.364,17.366987390187617,0.45518299364453213
70Compression,1-Compress,40.000,2.433,2.13,1.462,18.614762144028077,0.46679815910585143
70Compression,1-Compress,41.000,2.38,2.183,1.560,19.86253689786854,0.47841332456717073
70Compression,1-Compress,42.000,2.327,2.236,1.691,21.5304807014716,0.4900284900284901
70Compression,1-Compress,43.000,2.273,2.29,1.806,22.99470617791704,0.5018628095551173
70Compression,1-Compress,44.000,2.22,2.343,1.937,24.662649981520104,0.5134779750164365
70Compression,1-Compress,45.000,2.167,2.396,2.084,26.53431211228079,0.5250931404777559
70Compression,1-Compress,46.000,2.113,2.45,2.264,28.826143292804083,0.5369274600043832
70Compression,1-Compress,47.000,2.059,2.504,2.428,30.91425614616975,0.5487617795310104
70Compression,1-Compress,48.000,2.006,2.557,2.608,33.206087326693044,0.5603769449923296
