SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Compress,0.000,3.77,-0,-0.006,-0.07639437268410976,-0.0
70Compression,1-Compress,1.000,3.727,0.043,-0.023,-0.2928450952890874,0.011405835543766576
70Compression,1-Compress,2.000,3.683,0.087,-0.023,-0.2928450952890874,0.023076923076923075
70Compression,1-Compress,3.000,3.639,0.131,-0.006,-0.07639437268410976,0.03474801061007958
70Compression,1-Compress,4.000,3.595,0.175,-0.006,-0.07639437268410976,0.04641909814323607
70Compression,1-Compress,5.000,3.552,0.218,-0.023,-0.2928450952890874,0.05782493368700265
70Compression,1-Compress,6.000,3.506,0.264,-0.006,-0.07639437268410976,0.070026525198939
70Compression,1-Compress,7.000,3.463,0.307,-0.006,-0.07639437268410976,0.08143236074270557
70Compression,1-Compress,8.000,3.419,0.351,-0.023,-0.2928450952890874,0.09310344827586206
70Compression,1-Compress,9.000,3.375,0.395,-0.023,-0.2928450952890874,0.10477453580901858
70Compression,1-Compress,10.000,3.331,0.439,-0.006,-0.07639437268410976,0.11644562334217506
70Compression,1-Compress,11.000,3.288,0.482,-0.023,-0.2928450952890874,0.12785145888594163
70Compression,1-Compress,12.000,3.244,0.526,-0.023,-0.2928450952890874,0.13952254641909814
70Compression,1-Compress,13.000,3.198,0.572,-0.006,-0.07639437268410976,0.15172413793103448
70Compression,1-Compress,14.000,3.155,0.615,0.010,0.12732395447351627,0.16312997347480107
70Compression,1-Compress,15.000,3.111,0.659,-0.023,-0.2928450952890874,0.17480106100795756
70Compression,1-Compress,16.000,3.067,0.703,0.010,0.12732395447351627,0.18647214854111405
70Compression,1-Compress,17.000,3.023,0.747,0.010,0.12732395447351627,0.19814323607427056
70Compression,1-Compress,18.000,2.98,0.79,-0.006,-0.07639437268410976,0.20954907161803715
70Compression,1-Compress,19.000,2.934,0.836,-0.006,-0.07639437268410976,0.22175066312997346
70Compression,1-Compress,20.000,2.891,0.879,0.010,0.12732395447351627,0.23315649867374005
70Compression,1-Compress,21.000,2.847,0.923,-0.006,-0.07639437268410976,0.24482758620689657
70Compression,1-Compress,22.000,2.803,0.967,-0.006,-0.07639437268410976,0.25649867374005303
70Compression,1-Compress,23.000,2.759,1.011,0.010,0.12732395447351627,0.2681697612732095
70Compression,1-Compress,24.000,2.716,1.054,0.026,0.33104228163114224,0.27957559681697614
70Compression,1-Compress,25.000,2.672,1.098,0.010,0.12732395447351627,0.2912466843501326
70Compression,1-Compress,26.000,2.627,1.143,0.026,0.33104228163114224,0.30318302387267904
70Compression,1-Compress,27.000,2.583,1.187,0.026,0.33104228163114224,0.3148541114058356
70Compression,1-Compress,28.000,2.539,1.231,0.010,0.12732395447351627,0.32652519893899207
70Compression,1-Compress,29.000,2.495,1.275,0.010,0.12732395447351627,0.3381962864721485
70Compression,1-Compress,30.000,2.452,1.318,0.026,0.33104228163114224,0.3496021220159151
70Compression,1-Compress,31.000,2.408,1.362,0.026,0.33104228163114224,0.36127320954907166
70Compression,1-Compress,32.000,2.364,1.406,0.026,0.33104228163114224,0.3729442970822281
70Compression,1-Compress,33.000,2.319,1.451,0.043,0.5474930042361199,0.38488063660477456
70Compression,1-Compress,34.000,2.275,1.495,0.043,0.5474930042361199,0.39655172413793105
70Compression,1-Compress,35.000,2.231,1.539,0.043,0.5474930042361199,0.40822281167108754
70Compression,1-Compress,36.000,2.188,1.582,0.059,0.7512113313937459,0.41962864721485416
70Compression,1-Compress,37.000,2.144,1.626,0.075,0.9549296585513719,0.4312997347480106
70Compression,1-Compress,38.000,2.1,1.67,0.059,0.7512113313937459,0.4429708222811671
70Compression,1-Compress,39.000,2.055,1.715,0.059,0.7512113313937459,0.45490716180371354
70Compression,1-Compress,40.000,2.011,1.759,0.092,1.1713803811563497,0.46657824933687
70Compression,1-Compress,41.000,1.967,1.803,0.075,0.9549296585513719,0.4782493368700265
70Compression,1-Compress,42.000,1.923,1.847,0.092,1.1713803811563497,0.489920424403183
70Compression,1-Compress,43.000,1.88,1.89,0.108,1.3750987083139758,0.5013262599469496
70Compression,1-Compress,44.000,1.836,1.934,0.141,1.7952677580765792,0.5129973474801061
70Compression,1-Compress,45.000,1.792,1.978,0.125,1.5915494309189533,0.5246684350132625
70Compression,1-Compress,46.000,1.747,2.023,0.157,1.9989860852342054,0.536604774535809
70Compression,1-Compress,47.000,1.703,2.067,0.174,2.215436807839183,0.5482758620689656
70Compression,1-Compress,48.000,1.659,2.111,0.174,2.215436807839183,0.5599469496021221
70Compression,1-Compress,49.000,1.616,2.154,0.190,2.419155134996809,0.5713527851458886
70Compression,1-Compress,50.000,1.572,2.198,0.239,3.043042511917039,0.5830238726790451
70Compression,1-Compress,51.000,1.528,2.242,0.256,3.2594932345220164,0.5946949602122016
70Compression,1-Compress,52.000,1.483,2.287,0.272,3.4632115616796426,0.6066312997347479
70Compression,1-Compress,53.000,1.439,2.331,0.321,4.087098938599873,0.6183023872679045
70Compression,1-Compress,54.000,1.395,2.375,0.354,4.507267988362476,0.629973474801061
70Compression,1-Compress,55.000,1.352,2.418,0.370,4.710986315520102,0.6413793103448276
70Compression,1-Compress,56.000,1.308,2.462,0.436,5.551324415045309,0.6530503978779841
70Compression,1-Compress,57.000,1.264,2.506,0.501,6.378930119123165,0.6647214854111405
70Compression,1-Compress,58.000,1.22,2.55,0.534,6.799099168885769,0.676392572944297
70Compression,1-Compress,59.000,1.175,2.595,0.616,7.843155595568603,0.6883289124668436
up 250mm in 30s,1-Compress,60.000,1.144,-0,0.698,8.887212022251436,-0.0
up 250mm in 30s,1-Compress,61.000,9.43,-8.286,-0.023,-0.2928450952890874,-2.1978779840848803
up 250mm in 30s,1-Compress,62.000,17.784,-16.64,-0.023,-0.2928450952890874,-4.413793103448276
up 250mm in 30s,1-Compress,63.000,26.141,-24.997,-0.006,-0.07639437268410976,-6.630503978779841
up 250mm in 30s,1-Compress,64.000,34.495,-33.351,-0.006,-0.07639437268410976,-8.846419098143235
up 250mm in 30s,1-Compress,65.000,42.852,-41.708,-0.039,-0.4965634224467135,-11.063129973474801
up 250mm in 30s,1-Compress,66.000,51.208,-50.064,-0.006,-0.07639437268410976,-13.279575596816976
up 250mm in 30s,1-Compress,67.000,59.563,-58.419,-0.006,-0.07639437268410976,-15.49575596816976
up 250mm in 30s,1-Compress,68.000,67.919,-66.775,-0.039,-0.4965634224467135,-17.71220159151194
