SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,stress,strain
70Compression,1-Preload,0.000,4.456,-0.001,0.010,0.12732395447351627,-0.00022441651705565528
70Compression,1-Compress,0.010,4.455,-0,0.010,0.12732395447351627,-0.0
70Compression,1-Compress,1.010,4.403,0.052,0.010,0.12732395447351627,0.011669658886894073
70Compression,1-Compress,2.010,4.352,0.103,-0.007,-0.08912676813146139,0.023114901256732493
70Compression,1-Compress,3.010,4.298,0.157,0.010,0.12732395447351627,0.03523339317773788
70Compression,1-Compress,4.010,4.247,0.208,0.010,0.12732395447351627,0.04667863554757629
70Compression,1-Compress,5.010,4.195,0.26,-0.007,-0.08912676813146139,0.05834829443447037
70Compression,1-Compress,6.010,4.144,0.311,0.026,0.33104228163114224,0.06979353680430879
70Compression,1-Compress,7.010,4.091,0.364,0.026,0.33104228163114224,0.08168761220825851
70Compression,1-Compress,8.010,4.039,0.416,-0.007,-0.08912676813146139,0.09335727109515259
70Compression,1-Compress,9.010,3.988,0.467,0.010,0.12732395447351627,0.10480251346499102
70Compression,1-Compress,10.010,3.936,0.519,0.026,0.33104228163114224,0.11647217235188509
70Compression,1-Compress,11.010,3.883,0.572,0.026,0.33104228163114224,0.1283662477558348
70Compression,1-Compress,12.010,3.831,0.624,0.010,0.12732395447351627,0.14003590664272889
70Compression,1-Compress,13.010,3.78,0.675,0.043,0.5474930042361199,0.15148114901256732
70Compression,1-Compress,14.010,3.727,0.728,0.043,0.5474930042361199,0.16337522441651703
70Compression,1-Compress,15.010,3.675,0.78,0.026,0.33104228163114224,0.17504488330341111
70Compression,1-Compress,16.010,3.623,0.832,0.043,0.5474930042361199,0.18671454219030517
70Compression,1-Compress,17.010,3.572,0.883,0.043,0.5474930042361199,0.1981597845601436
70Compression,1-Compress,18.010,3.519,0.936,0.026,0.33104228163114224,0.21005385996409334
70Compression,1-Compress,19.010,3.467,0.988,0.043,0.5474930042361199,0.2217235188509874
70Compression,1-Compress,20.010,3.416,1.039,0.059,0.7512113313937459,0.2331687612208258
70Compression,1-Compress,21.010,3.364,1.091,0.043,0.5474930042361199,0.2448384201077199
70Compression,1-Compress,22.010,3.311,1.144,0.043,0.5474930042361199,0.2567324955116696
70Compression,1-Compress,23.010,3.259,1.196,0.059,0.7512113313937459,0.2684021543985637
70Compression,1-Compress,24.010,3.208,1.247,0.075,0.9549296585513719,0.27984739676840215
70Compression,1-Compress,25.010,3.156,1.299,0.059,0.7512113313937459,0.2915170556552962
70Compression,1-Compress,26.010,3.103,1.352,0.092,1.1713803811563497,0.30341113105924594
70Compression,1-Compress,27.010,3.052,1.403,0.075,0.9549296585513719,0.31485637342908435
70Compression,1-Compress,28.010,3,1.455,0.075,0.9549296585513719,0.32652603231597843
70Compression,1-Compress,29.010,2.947,1.508,0.075,0.9549296585513719,0.33842010771992814
70Compression,1-Compress,30.010,2.895,1.56,0.108,1.3750987083139758,0.35008976660682223
70Compression,1-Compress,31.010,2.844,1.611,0.092,1.1713803811563497,0.36153500897666063
70Compression,1-Compress,32.010,2.792,1.663,0.092,1.1713803811563497,0.3732046678635547
70Compression,1-Compress,33.010,2.739,1.716,0.124,1.5788170354716018,0.38509874326750443
70Compression,1-Compress,34.010,2.688,1.767,0.141,1.7952677580765792,0.39654398563734283
70Compression,1-Compress,35.010,2.636,1.819,0.124,1.5788170354716018,0.4082136445242369
70Compression,1-Compress,36.010,2.584,1.871,0.157,1.9989860852342054,0.419883303411131
70Compression,1-Compress,37.010,2.531,1.924,0.157,1.9989860852342054,0.4317773788150807
70Compression,1-Compress,38.010,2.48,1.975,0.157,1.9989860852342054,0.4432226211849192
70Compression,1-Compress,39.010,2.428,2.027,0.174,2.215436807839183,0.45489228007181326
70Compression,1-Compress,40.010,2.377,2.078,0.206,2.622873462154435,0.4663375224416516
70Compression,1-Compress,41.010,2.323,2.132,0.206,2.622873462154435,0.47845601436265706
70Compression,1-Compress,42.010,2.272,2.183,0.223,2.839324184759413,0.4899012567324954
70Compression,1-Compress,43.010,2.22,2.235,0.255,3.246760839074665,0.5015709156193895
70Compression,1-Compress,44.010,2.167,2.288,0.272,3.4632115616796426,0.5134649910233392
70Compression,1-Compress,45.010,2.116,2.339,0.272,3.4632115616796426,0.5249102333931777
70Compression,1-Compress,46.010,2.064,2.391,0.321,4.087098938599873,0.5365798922800717
70Compression,1-Compress,47.010,2.013,2.442,0.337,4.290817265757498,0.5480251346499102
70Compression,1-Compress,48.010,1.959,2.496,0.337,4.290817265757498,0.5601436265709155
70Compression,1-Compress,49.010,1.908,2.547,0.370,4.710986315520102,0.571588868940754
70Compression,1-Compress,50.010,1.856,2.599,0.419,5.334873692440331,0.5832585278276481
70Compression,1-Compress,51.010,1.805,2.65,0.436,5.551324415045309,0.5947037701974864
70Compression,1-Compress,52.010,1.752,2.703,0.468,5.958761069360562,0.6065978456014361
70Compression,1-Compress,53.010,1.7,2.755,0.534,6.799099168885769,0.6182675044883302
70Compression,1-Compress,54.010,1.648,2.807,0.583,7.422986545805998,0.6299371633752243
70Compression,1-Compress,55.010,1.597,2.858,0.616,7.843155595568603,0.6413824057450628
70Compression,1-Compress,56.010,1.544,2.911,0.714,9.090930349409062,0.6532764811490125
70Compression,1-Compress,57.010,1.492,2.963,0.763,9.71481772632929,0.6649461400359066
70Compression,1-Compress,58.010,1.441,3.014,0.829,10.555155825854497,0.6763913824057449
70Compression,1-Compress,59.010,1.388,3.067,0.927,11.802930579694959,0.6882854578096947
70Compression,1-Recover,60.000,1.338,0.015,1.042,13.267156056140395,0.003366247755834829
up 250mm in 30s,1-Compress,60.010,1.353,-0,1.025,13.050705333535415,-0.0
up 250mm in 30s,1-Compress,61.010,9.65,-8.297,-0.007,-0.08912676813146139,-1.861983842010772
up 250mm in 30s,1-Compress,62.010,18.006,-16.653,-0.007,-0.08912676813146139,-3.737208258527827
up 250mm in 30s,1-Compress,63.010,26.361,-25.008,0.010,0.12732395447351627,-5.612208258527827
